0.5521788702291657, 0.24616061867498823, 0.21750669065522732, 2, 0
0.2747419458671868, 0.23357179009516044, 0.22780595777354895, 1, 0
0.3743335786069314, 0.2573297217903183, 0.29133253084572763, 1, 0
0.5537999590855426, 0.3422006041229947, 0.4994352543020219, 1, 0
0.5538924931954712, 0.3426149725337828, 0.47396756712986043, 1, 0
0.8651458364309725, 0.2437802173412285, 0.20640918646520795, 1, 0
0.5290825271176344, 0.27418023488376964, 0.3239384366931701, 1, 0
0.4725739263755262, 0.21710167489080012, 0.20397827812313774, 1, 0
0.6850539478354993, 0.2629941881467413, 0.24620249044154596, 1, 0
0.6391288167688445, 0.298585477418028, 0.2828745393025035, 1, 0
0.45665645170690444, 0.32129396421073286, 0.3960125245611625, 2, 0
0.3506410434748379, 0.26267634782149424, 0.43344516339936495, 1, 0
0.33341684394253596, 0.3037600069486022, 0.26700846579506377, 1, 0
0.4718058455227648, 0.3108418694317825, 0.43334731804088816, 1, 0
0.36021243158840843, 0.29248537181668754, 0.2741908003227165, 1, 0
0.7720854787700018, 0.2683829613582718, 0.33180791503055507, 1, 0
0.510914764560224, 0.20374915879142835, 0.27245596931206684, 1, 0
0.5317491768884828, 0.30087201788719464, 0.42506582110531804, 1, 0
0.6168381823442727, 0.38530190993682173, 0.594387593806976, 1, 0
0.3288452935333801, 0.31906843463544865, 0.3009120596146512, 1, 0
0.49813957601273834, 0.3504875079582582, 0.3592501381717308, 1, 0
0.710418769182216, 0.3011591863097661, 0.37438398709592785, 1, 0
0.8275491158674264, 0.2919303586444949, 0.3539646137830267, 1, 0
0.6693316876255866, 0.2623226633900096, 0.17007003818601135, 1, 0
0.35374225485265043, 0.2655901549312827, 0.3531521367953415, 1, 0
0.6699270526651859, 0.30185090896767686, 0.249167948220125, 1, 0
0.36648797281161183, 0.30756807582116186, 0.358776667018902, 2, 0
0.6112342514057963, 0.31008108155835024, 0.3969266532986857, 1, 0
0.3629200950887811, 0.3148757701915262, 0.2568070121219128, 1, 0
0.6241384304769293, 0.2742822587580468, 0.3105117028145915, 1, 0
0.5398256188160993, 0.334197853297874, 0.49603545533393756, 1, 0
0.1410378188625599, 0.2851907831812335, 0.30496235333375116, 1, 0
0.4635795934617425, 0.28138901037740016, 0.3618428974063568, 1, 0
0.5112280739685838, 0.33135322912607806, 0.4725508267879013, 1, 0
0.5324819929966856, 0.3436132307044224, 0.43615057947235764, 1, 0
0.5489321226655891, 0.2849275099271424, 0.29375237546956967, 1, 0
0.3250720672169245, 0.3249510478481664, 0.42393835846604955, 1, 0
0.49476074389982433, 0.2588643608031704, 0.2009897491674178, 1, 0
0.6840313036902036, 0.27756799701654217, 0.3442456414669287, 1, 0
0.46316121329669774, 0.23059533460472326, 0.23634024735769205, 1, 0
0.31694727262909894, 0.3348712779474199, 0.46060849155757005, 1, 0
